@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
512,'2018/11/05 19:17:57:486',3,0.081381,1,1,1,1,1,1,0.8811,0.886544,1,1,1,0.589824,0.118867,0.027581,0.137411,0.146097,0.069582,0.037905,0.006137,0.02285,0.007565,0.01281,0.003642,0.001886,2
513,'2018/11/05 19:17:57:497',3,0.128411,1,1,1,1,1,1,0.882271,0.87581,1,1,1,0.509984,0.109255,0.026229,0.134242,0.139911,0.069721,0.035714,0.005868,0.016974,0.005901,0.008103,0.0024,0.001362,2
514,'2018/11/05 19:17:57:509',3,0.08814,1,1,1,1,1,1,0.77912,0.865303,1,1,1,0.514112,0.11179,0.02578,0.128781,0.130479,0.07043,0.03903,0.006658,0.01591,0.004412,0.005906,0.003178,0.001355,2
515,'2018/11/05 19:17:57:521',3,0.085144,1,1,1,1,1,1,0.728103,0.878947,1,1,1,0.517662,0.106043,0.026581,0.125349,0.133168,0.066846,0.038565,0.005174,0.015443,0.005036,0.004502,0.00256,0.001248,2
516,'2018/11/05 19:17:57:532',3,0.12015,1,1,1,1,1,1,0.767964,0.911064,1,1,1,0.503661,0.10133,0.027703,0.119585,0.13531,0.067355,0.033524,0.00574,0.0189,0.003976,0.00747,0.002348,0.002398,2
517,'2018/11/05 19:17:57:544',3,0.08382,1,1,1,1,1,1,0.709098,0.946665,1,1,1,0.47871,0.095191,0.029893,0.114273,0.132114,0.061995,0.02916,0.007523,0.019628,0.00296,0.005951,0.002974,0.004484,2
518,'2018/11/05 19:17:57:555',3,0.114,1,1,1,1,1,1,0.678233,0.923921,1,1,1,0.44663,0.086346,0.029259,0.112415,0.12258,0.062812,0.030879,0.005103,0.016744,0.002489,0.004415,0.002747,0.004876,2
519,'2018/11/05 19:17:57:567',3,0.097223,1,1,1,1,1,1,0.62288,0.940062,1,1,1,0.430917,0.089652,0.022795,0.128429,0.12088,0.064224,0.032307,0.003834,0.013672,0.002934,0.006008,0.002823,0.004588,2
520,'2018/11/05 19:17:57:578',3,0.073398,1,1,1,1,1,1,0.666555,0.973118,1,1,1,0.373201,0.095354,0.024743,0.130988,0.123171,0.067999,0.029619,0.004275,0.019304,0.003175,0.010029,0.002814,0.003054,2
521,'2018/11/05 19:17:57:590',3,0.081562,1,1,1,1,1,1,0.687048,1,1,1,1,0.35919,0.093756,0.028167,0.118817,0.122511,0.064179,0.025857,0.002993,0.013403,0.002804,0.006029,0.004315,0.002692,2
522,'2018/11/05 19:17:57:602',3,0.109741,0.991038,1,1,1,1,1,0.69399,1,1,1,1,0.340671,0.091044,0.0275,0.117254,0.127169,0.066583,0.025668,0.003164,0.010855,0.002173,0.005572,0.003134,0.001802,2
523,'2018/11/05 19:17:57:613',3,0.079227,1,1,1,1,1,1,0.708436,1,1,1,1,0.336894,0.092522,0.028074,0.11209,0.127407,0.068084,0.026235,0.002362,0.010267,0.002299,0.005743,0.003194,0.001593,2
524,'2018/11/05 19:17:57:625',3,0.093873,1,1,1,1,1,1,0.659918,1,1,1,1,0.330801,0.083666,0.025987,0.104006,0.122805,0.065895,0.024952,0.002491,0.006067,0.002302,0.004534,0.00261,0.001561,2
525,'2018/11/05 19:17:57:636',3,0.112304,1,1,1,1,1,1,0.701771,1,1,1,1,0.387877,0.074285,0.021369,0.097449,0.120666,0.066407,0.019087,0.002121,0.004611,0.001939,0.003419,0.002529,0.001597,2
526,'2018/11/05 19:17:57:648',3,0.083628,1,1,1,1,1,1,0.673825,1,1,1,1,0.390073,0.076255,0.021114,0.099281,0.117886,0.067881,0.021447,0.003843,0.003595,0.002058,0.001853,0.003381,0.002232,2
527,'2018/11/05 19:17:57:660',3,0.109405,1,1,1,1,1,1,0.657898,0.981955,1,1,1,0.394512,0.074383,0.026351,0.105553,0.122396,0.066398,0.020231,0.003893,0.005113,0.001907,0.002152,0.00556,0.002152,2
528,'2018/11/05 19:17:57:671',3,0.109413,1,1,1,1,1,1,0.680218,0.992911,1,1,1,0.414387,0.070863,0.024698,0.099644,0.120032,0.066658,0.019208,0.002164,0.009099,0.001991,0.002717,0.003824,0.003697,2
529,'2018/11/05 19:17:57:683',3,0.092365,1,1,1,1,1,1,0.747821,1,1,1,1,0.51538,0.064948,0.021085,0.094008,0.123517,0.067604,0.019152,0.002792,0.008712,0.002069,0.002759,0.002322,0.001875,2
530,'2018/11/05 19:17:57:695',3,0.123048,1,1,1,1,1,1,0.765328,1,1,1,1,0.569919,0.070383,0.027135,0.091172,0.122508,0.068466,0.018649,0.00315,0.008255,0.002186,0.0031,0.002554,0.001353,2
531,'2018/11/05 19:17:57:706',3,0.08735,1,1,1,1,1,1,0.709502,0.979549,1,1,1,0.533654,0.076142,0.024328,0.09104,0.116366,0.066721,0.018914,0.003277,0.006385,0.001616,0.001625,0.00268,0.001424,2
532,'2018/11/05 19:17:57:718',3,0.090902,1,1,1,1,1,1,0.6604,0.912452,1,1,1,0.467298,0.076675,0.025329,0.093007,0.118699,0.065882,0.019466,0.002712,0.007343,0.001933,0.001413,0.002177,0.003534,2
533,'2018/11/05 19:17:57:731',3,0.113632,0.982557,1,1,1,1,1,0.689731,0.971998,1,1,1,0.432268,0.062089,0.022522,0.088334,0.116302,0.070816,0.021092,0.002098,0.007882,0.001609,0.001644,0.002414,0.00333,2
534,'2018/11/05 19:17:57:741',3,0.070392,1,1,1,1,1,1,0.638441,0.986718,1,1,1,0.403855,0.055707,0.019821,0.081965,0.109307,0.062853,0.020361,0.002972,0.009504,0.001599,0.001622,0.003256,0.002498,2
535,'2018/11/05 19:17:57:753',3,0.091915,1,1,1,1,1,1,0.626278,0.979106,1,1,1,0.402961,0.060825,0.020814,0.078613,0.106709,0.065594,0.020667,0.002837,0.006213,0.001731,0.002155,0.00365,0.001871,2
536,'2018/11/05 19:17:57:765',3,0.092431,1,1,1,1,1,1,0.658658,1,1,1,1,0.396076,0.061224,0.019937,0.077807,0.108193,0.065841,0.018167,0.001741,0.004174,0.001826,0.002168,0.003643,0.002351,2
537,'2018/11/05 19:17:57:776',3,0.083371,1,1,1,1,1,1,0.651923,1,1,1,1,0.409062,0.06272,0.02114,0.076665,0.105998,0.066923,0.01568,0.001562,0.005794,0.001643,0.002061,0.004253,0.003094,2
538,'2018/11/05 19:17:57:787',3,0.081192,1,1,1,1,1,1,0.58886,1,1,1,1,0.399382,0.056803,0.020838,0.075891,0.103654,0.067613,0.015671,0.001575,0.004449,0.001694,0.002153,0.004194,0.001675,2
539,'2018/11/05 19:17:57:799',3,0.129664,1,1,1,1,1,1,0.664582,1,1,1,1,0.38376,0.05911,0.021131,0.076305,0.107651,0.066005,0.019386,0.001301,0.004257,0.001955,0.002553,0.00357,0.001043,2
540,'2018/11/05 19:17:57:811',3,0.084636,1,1,1,1,1,1,0.665812,1,1,1,1,0.41559,0.059459,0.024522,0.071138,0.103182,0.064306,0.018261,0.001369,0.003464,0.002211,0.003717,0.003263,0.001342,2
541,'2018/11/05 19:17:57:822',3,0.090853,1,1,1,1,1,1,0.639148,1,1,1,0.982891,0.427612,0.054819,0.024696,0.064262,0.098133,0.061921,0.01479,0.00156,0.003572,0.001499,0.002515,0.003289,0.001476,2
542,'2018/11/05 19:17:57:834',3,0.108714,1,1,1,1,1,1,0.577596,0.968483,1,1,0.962409,0.393812,0.054148,0.026087,0.065012,0.096591,0.059176,0.012181,0.001663,0.004537,0.002015,0.002114,0.002442,0.003372,2
543,'2018/11/05 19:17:57:845',3,0.080377,1,1,1,1,1,1,0.524282,0.905216,1,1,0.972323,0.304018,0.055451,0.026886,0.068953,0.092974,0.060153,0.011785,0.001235,0.002965,0.001807,0.002144,0.003181,0.00275,2
544,'2018/11/05 19:17:57:858',3,0.089001,0.980972,1,1,1,1,1,0.56934,0.996188,1,1,0.963714,0.29931,0.048263,0.025412,0.064742,0.089093,0.057252,0.010973,0.001221,0.003243,0.001694,0.001506,0.003906,0.001396,2
545,'2018/11/05 19:17:57:869',3,0.102408,0.972881,1,1,1,1,1,0.543705,1,1,1,0.988933,0.277946,0.052109,0.023441,0.064513,0.085908,0.058676,0.011465,0.001103,0.002901,0.002018,0.001813,0.002794,0.001131,2
546,'2018/11/05 19:17:57:880',3,0.0773,1,1,1,1,1,1,0.566329,1,1,1,0.998789,0.264758,0.051962,0.022069,0.064489,0.086416,0.056447,0.013119,0.00124,0.002878,0.002001,0.002104,0.002235,0.000952,2
547,'2018/11/05 19:17:57:892',3,0.07746,0.990862,1,1,1,1,1,0.615811,1,1,1,0.971812,0.309831,0.054694,0.020844,0.057576,0.089823,0.053349,0.00949,0.001229,0.003711,0.001978,0.001755,0.002749,0.000735,2
548,'2018/11/05 19:17:57:904',3,0.108237,1,1,1,1,1,1,0.571207,1,1,1,0.962872,0.342047,0.0543,0.02563,0.056849,0.092754,0.054288,0.009193,0.001295,0.002859,0.002129,0.003248,0.002254,0.000939,2
549,'2018/11/05 19:17:57:915',3,0.085287,1,1,1,1,1,1,0.504103,0.97561,1,1,0.974816,0.303527,0.052627,0.021692,0.054235,0.083486,0.045802,0.006493,0.001069,0.002596,0.002063,0.002365,0.003119,0.001471,2
550,'2018/11/05 19:17:57:927',3,0.135421,1,1,1,1,1,1,0.552625,1,1,1,1,0.294097,0.050024,0.020883,0.056694,0.087678,0.049933,0.007934,0.001322,0.003098,0.001754,0.003274,0.003146,0.001152,2
551,'2018/11/05 19:17:57:938',3,0.091563,1,1,1,1,1,1,0.637542,1,1,1,0.988363,0.396509,0.050866,0.026123,0.053911,0.086958,0.053234,0.009379,0.001375,0.002884,0.001414,0.003491,0.002489,0.001869,2
552,'2018/11/05 19:17:57:950',3,0.107849,1,1,1,1,1,1,0.598902,1,1,1,0.963468,0.410876,0.046776,0.02538,0.053453,0.083383,0.052117,0.008079,0.001271,0.004175,0.001409,0.002545,0.002105,0.001298,2
553,'2018/11/05 19:17:57:962',3,0.086244,1,1,1,1,1,1,0.676283,1,1,1,0.896321,0.467692,0.046142,0.020155,0.051984,0.078955,0.051184,0.008069,0.001259,0.00442,0.001612,0.002629,0.0023,0.000698,2
554,'2018/11/05 19:17:57:973',3,0.079641,1,1,1,1,1,1,0.66121,1,1,1,0.806081,0.405443,0.047298,0.017042,0.043244,0.073733,0.043617,0.007198,0.001165,0.004166,0.001914,0.003947,0.002495,0.001028,2
555,'2018/11/05 19:17:57:985',3,0.112124,1,1,1,1,1,1,0.684998,1,1,1,0.712115,0.359388,0.048847,0.016296,0.042186,0.073912,0.039065,0.00564,0.001005,0.003867,0.001704,0.003002,0.002269,0.001426,2
556,'2018/11/05 19:17:57:997',3,0.11264,0.974753,1,1,1,1,1,0.663687,1,1,1,0.727213,0.335831,0.046224,0.012522,0.038439,0.068782,0.034251,0.005117,0.001072,0.003072,0.001452,0.002599,0.001518,0.00178,2
557,'2018/11/05 19:17:58:009',3,0.11464,1,1,1,1,1,1,0.709967,1,1,1,0.792806,0.379211,0.041833,0.011296,0.039748,0.065313,0.029234,0.005144,0.001131,0.003768,0.001415,0.001975,0.001401,0.000905,2
558,'2018/11/05 19:17:58:020',3,0.124757,1,1,1,1,1,1,0.763295,1,1,1,0.821655,0.425906,0.038585,0.011195,0.05109,0.067093,0.032082,0.005294,0.000976,0.007774,0.001339,0.002082,0.001308,0.000812,2
559,'2018/11/05 19:17:58:032',3,0.10093,1,1,1,1,1,1,0.748745,1,1,1,0.771689,0.385101,0.030587,0.010942,0.049973,0.064633,0.028109,0.005232,0.001249,0.006003,0.001415,0.00306,0.001305,0.001467,2
560,'2018/11/05 19:17:58:043',3,0.111645,1,1,1,1,1,1,0.721383,1,1,1,0.778647,0.378372,0.033809,0.015265,0.04956,0.069535,0.028861,0.006029,0.001197,0.004557,0.001734,0.002012,0.001724,0.001251,2
561,'2018/11/05 19:17:58:055',3,0.139038,1,1,1,1,1,1,0.687018,1,1,1,0.775824,0.369342,0.041834,0.020265,0.047854,0.074186,0.033513,0.00655,0.001373,0.005816,0.001599,0.001825,0.002385,0.000873,2
562,'2018/11/05 19:17:58:066',3,0.102807,1,1,1,1,1,1,0.631439,1,1,1,0.775182,0.351143,0.042658,0.015466,0.044409,0.067117,0.02942,0.005723,0.00121,0.003097,0.001682,0.002697,0.001935,0.001589,2
563,'2018/11/05 19:17:58:078',3,0.12687,1,1,1,1,1,1,0.601679,1,1,1,0.772032,0.297845,0.041045,0.010619,0.043455,0.060824,0.023872,0.004693,0.001186,0.003192,0.00188,0.002824,0.001716,0.001667,2
564,'2018/11/05 19:17:58:090',3,0.095595,1,1,1,1,1,1,0.542767,0.966664,1,1,0.778651,0.280317,0.03919,0.010593,0.041472,0.05933,0.02532,0.004541,0.001378,0.003455,0.001807,0.002526,0.00262,0.001574,2
565,'2018/11/05 19:17:58:101',3,0.088784,0.998655,1,1,1,1,1,0.426934,0.859837,1,1,0.808744,0.294466,0.035488,0.010657,0.034913,0.051112,0.02051,0.004598,0.001115,0.004493,0.001724,0.001652,0.002083,0.00092,2
566,'2018/11/05 19:17:58:113',3,0.093375,1,1,1,1,1,1,0.480479,0.91146,1,1,0.855996,0.339138,0.033831,0.010703,0.031952,0.050458,0.018934,0.004209,0.001164,0.003952,0.001931,0.001591,0.002046,0.000852,2
567,'2018/11/05 19:17:58:124',3,0.119847,1,1,1,1,1,1,0.358301,0.882426,1,1,0.863788,0.274399,0.041092,0.009701,0.033868,0.051097,0.029597,0.005209,0.001157,0.005807,0.001876,0.001788,0.002773,0.001087,2
568,'2018/11/05 19:17:58:136',3,0.085665,1,1,1,1,1,1,0.372358,0.939936,1,1,0.86955,0.269435,0.034013,0.010956,0.026504,0.048033,0.030519,0.005376,0.001326,0.004847,0.001712,0.001927,0.003212,0.00104,2
569,'2018/11/05 19:17:58:147',3,0.112633,1,1,1,1,1,1,0.364402,0.951502,1,1,0.836759,0.244002,0.034007,0.013541,0.029683,0.048364,0.029639,0.005258,0.001292,0.003667,0.001924,0.001994,0.004018,0.001165,2
570,'2018/11/05 19:17:58:159',3,0.108586,1,1,1,1,1,1,0.338123,0.928648,1,1,0.839923,0.234588,0.033859,0.011023,0.027401,0.048922,0.025523,0.005182,0.001025,0.004445,0.001747,0.001997,0.004568,0.001245,2
571,'2018/11/05 19:17:58:171',3,0.132906,1,1,1,1,1,1,0.333924,0.937946,1,1,0.833931,0.26734,0.031199,0.008877,0.022444,0.045792,0.020803,0.004443,0.000907,0.007291,0.002107,0.002971,0.004048,0.000732,2
572,'2018/11/05 19:17:58:182',3,0.107351,1,1,1,1,1,1,0.368048,0.905662,1,1,0.853823,0.215849,0.037871,0.007607,0.023855,0.042685,0.020218,0.00494,0.001197,0.00498,0.001985,0.005107,0.003641,0.000922,2
573,'2018/11/05 19:17:58:194',3,0.124575,1,1,1,1,1,1,0.440735,0.955919,1,1,0.83911,0.202687,0.037716,0.008709,0.022208,0.03664,0.01799,0.004253,0.001231,0.005656,0.001737,0.003827,0.00391,0.001659,2
574,'2018/11/05 19:17:58:206',3,0.099417,1,1,1,1,1,1,0.454262,1,1,1,0.799093,0.262502,0.035663,0.009089,0.020045,0.037851,0.018058,0.003635,0.001161,0.004456,0.002148,0.003576,0.002805,0.001673,2
575,'2018/11/05 19:17:58:217',3,0.082454,0.940226,1,1,1,1,1,0.439104,1,1,1,0.787423,0.317356,0.033307,0.008349,0.020822,0.041311,0.01923,0.00415,0.001233,0.00394,0.002289,0.003878,0.003285,0.001972,2
576,'2018/11/05 19:17:58:229',3,0.136015,0.940589,1,1,1,1,1,0.397528,1,1,1,0.770983,0.28608,0.031819,0.009153,0.018238,0.038777,0.01997,0.004237,0.001262,0.004005,0.001954,0.002975,0.002614,0.001103,2
577,'2018/11/05 19:17:58:240',3,0.085584,0.975849,1,1,1,1,1,0.39476,1,1,1,0.760925,0.33286,0.037987,0.007124,0.019277,0.039996,0.017723,0.004043,0.001203,0.005304,0.001872,0.003623,0.002734,0.001067,2
578,'2018/11/05 19:17:58:252',3,0.096069,1,1,1,1,1,1,0.453794,1,1,1,0.806942,0.394249,0.041951,0.009278,0.019286,0.043445,0.016786,0.004511,0.001017,0.004208,0.002092,0.007826,0.002691,0.000784,2
579,'2018/11/05 19:17:58:264',3,0.139961,1,1,1,1,1,1,0.51804,1,1,1,0.776144,0.431928,0.041426,0.011425,0.024869,0.053296,0.017415,0.004949,0.001185,0.003322,0.002244,0.010637,0.002502,0.000708,2
580,'2018/11/05 19:17:58:275',3,0.104802,1,1,1,1,1,1,0.501101,1,1,1,0.710311,0.395498,0.030699,0.009012,0.02116,0.046795,0.01689,0.004863,0.001187,0.002438,0.00189,0.012764,0.002072,0.000761,2
581,'2018/11/05 19:17:58:287',3,0.102156,1,1,1,1,1,1,0.4981,1,1,1,0.733631,0.353874,0.030339,0.011295,0.021156,0.051001,0.017743,0.004301,0.00138,0.003737,0.001869,0.01373,0.00172,0.000572,2
582,'2018/11/05 19:17:58:298',3,0.118558,1,1,1,1,1,1,0.508284,1,1,1,0.729906,0.350406,0.034752,0.013521,0.020556,0.048451,0.0203,0.004297,0.001236,0.005586,0.001783,0.008029,0.001766,0.000959,2
583,'2018/11/05 19:17:58:310',3,0.089733,1,1,1,1,1,1,0.509808,0.934547,1,1,0.749181,0.349198,0.040999,0.013532,0.019618,0.0503,0.018681,0.004294,0.001,0.005427,0.001653,0.004429,0.00168,0.001619,2
584,'2018/11/05 19:17:58:322',3,0.100169,1,1,1,1,1,1,0.491022,0.810241,1,1,0.76636,0.278568,0.040999,0.010586,0.01813,0.053016,0.019836,0.003941,0.001311,0.003875,0.001673,0.007263,0.001493,0.001586,2
585,'2018/11/05 19:17:58:333',3,0.087135,1,1,1,1,1,1,0.433634,0.796324,1,1,0.792888,0.237921,0.037672,0.009512,0.019428,0.050543,0.018979,0.003768,0.001691,0.003855,0.001835,0.013583,0.001468,0.000942,2
586,'2018/11/05 19:17:58:345',3,0.118999,1,1,1,1,1,1,0.407922,0.797531,1,1,0.855948,0.249711,0.030922,0.008973,0.018031,0.054459,0.020023,0.003956,0.001484,0.005562,0.00214,0.011518,0.001336,0.000647,2
587,'2018/11/05 19:17:58:357',3,0.086766,0.889369,1,1,1,1,1,0.466679,0.874053,1,1,0.90373,0.238273,0.031267,0.007407,0.01661,0.059116,0.021044,0.004283,0.001278,0.004797,0.002104,0.007435,0.0015,0.000793,2
588,'2018/11/05 19:17:58:368',3,0.11439,0.941772,1,1,1,1,1,0.455508,0.900392,1,1,0.819284,0.250164,0.02891,0.008476,0.014935,0.050284,0.015802,0.003158,0.001182,0.004461,0.001891,0.007217,0.001568,0.001008,2
589,'2018/11/05 19:17:58:380',3,0.065627,1,1,1,1,1,1,0.41274,0.894414,1,1,0.770004,0.279193,0.027908,0.009707,0.012378,0.043189,0.013687,0.004196,0.001303,0.003705,0.001757,0.005593,0.001246,0.000675,2
590,'2018/11/05 19:17:58:391',3,0.10599,1,1,1,1,1,1,0.438616,0.817106,1,1,0.773347,0.229346,0.027986,0.009966,0.011742,0.043035,0.012747,0.00398,0.001102,0.003447,0.001511,0.002876,0.001337,0.001067,2
591,'2018/11/05 19:17:58:403',3,0.103924,0.986403,1,1,1,1,1,0.419817,0.86277,1,1,0.816808,0.21778,0.029935,0.01033,0.011882,0.045823,0.013517,0.003716,0.001089,0.003614,0.001691,0.001996,0.001704,0.001795,2
592,'2018/11/05 19:17:58:415',3,0.080777,0.985759,1,1,1,1,1,0.37968,0.877811,1,1,0.815248,0.227999,0.023958,0.009276,0.012047,0.0457,0.014406,0.004059,0.001039,0.00428,0.001651,0.003079,0.001658,0.001354,2
593,'2018/11/05 19:17:58:426',3,0.113148,0.973881,1,1,1,1,1,0.404773,0.860645,1,1,0.829718,0.168068,0.022186,0.008627,0.013047,0.045651,0.014079,0.004075,0.000922,0.003567,0.001936,0.003283,0.00154,0.001687,2
594,'2018/11/05 19:17:58:438',3,0.098247,0.997694,1,1,1,1,1,0.441013,0.883008,1,1,0.790661,0.138716,0.02434,0.007922,0.013421,0.044541,0.015331,0.003702,0.001024,0.003579,0.001634,0.003821,0.001209,0.002145,2
595,'2018/11/05 19:17:58:449',3,0.094283,0.986299,1,1,1,1,1,0.462292,0.887906,1,1,0.794773,0.172652,0.022205,0.007875,0.011817,0.042471,0.014995,0.003508,0.001099,0.004705,0.001714,0.002379,0.001126,0.001379,2
596,'2018/11/05 19:17:58:461',3,0.109798,0.941307,1,1,1,1,1,0.49891,0.883476,1,1,0.799252,0.170705,0.019866,0.007588,0.010804,0.037159,0.011486,0.00315,0.001177,0.006958,0.002291,0.002434,0.001318,0.001062,2
597,'2018/11/05 19:17:58:473',3,0.09527,0.917312,1,1,1,1,1,0.479825,0.891932,1,1,0.802967,0.181405,0.022514,0.009101,0.011906,0.04024,0.009215,0.00334,0.001431,0.006429,0.001877,0.003831,0.001272,0.000561,2
598,'2018/11/05 19:17:58:484',3,0.108538,0.936779,1,1,1,1,1,0.492085,0.928563,1,1,0.782875,0.197607,0.019762,0.010408,0.010429,0.038731,0.010369,0.003257,0.00162,0.004413,0.001626,0.002588,0.001295,0.000845,2
599,'2018/11/05 19:17:58:496',3,0.122102,0.94638,1,1,1,1,1,0.461818,0.995758,1,1,0.766102,0.239052,0.021035,0.010668,0.010604,0.039682,0.010957,0.00338,0.001542,0.005009,0.001748,0.002075,0.001407,0.000807,2
600,'2018/11/05 19:17:58:507',3,0.11012,0.929193,1,1,1,1,1,0.426933,0.942239,1,1,0.779179,0.257824,0.026199,0.011965,0.011203,0.042007,0.012347,0.003664,0.001457,0.005179,0.001702,0.00212,0.001421,0.001011,2
601,'2018/11/05 19:17:58:519',3,0.077165,0.889003,1,1,1,1,1,0.490304,0.869173,1,1,0.782445,0.229401,0.023097,0.011056,0.010904,0.039605,0.012915,0.003974,0.001556,0.005394,0.001584,0.002757,0.00134,0.000879,2
602,'2018/11/05 19:17:58:531',3,0.149982,0.959494,1,1,1,1,1,0.484484,0.833615,1,1,0.800382,0.230106,0.020193,0.012453,0.012155,0.040993,0.011404,0.003469,0.001416,0.003686,0.001562,0.002956,0.00107,0.000971,2
603,'2018/11/05 19:17:58:542',3,0.104327,0.938541,1,1,1,1,1,0.469154,0.853294,1,1,0.775792,0.26451,0.014507,0.014884,0.010686,0.03969,0.009509,0.003017,0.001334,0.003098,0.001388,0.002954,0.001113,0.000893,2
604,'2018/11/05 19:17:58:554',3,0.101621,1,1,1,1,1,1,0.463975,0.848122,1,1,0.781857,0.289536,0.017234,0.016045,0.010764,0.039455,0.010094,0.003777,0.001557,0.003072,0.001549,0.002836,0.001204,0.000701,2
605,'2018/11/05 19:17:58:566',3,0.10069,0.993093,1,1,1,1,1,0.453133,0.785948,1,1,0.797833,0.271559,0.020025,0.015781,0.011067,0.040829,0.010324,0.003751,0.001458,0.003028,0.001758,0.002317,0.001394,0.001021,2
606,'2018/11/05 19:17:58:577',3,0.100917,1,1,1,1,1,1,0.515529,0.793292,1,1,0.821403,0.229434,0.021323,0.014479,0.010612,0.041988,0.011152,0.004248,0.001976,0.00322,0.001715,0.002062,0.001362,0.001286,2
607,'2018/11/05 19:17:58:589',3,0.103643,1,1,1,1,1,1,0.499469,0.820492,1,1,0.836205,0.222583,0.018385,0.01259,0.012298,0.043706,0.014013,0.004612,0.002791,0.00369,0.001649,0.002463,0.001417,0.001118,2
608,'2018/11/05 19:17:58:601',3,0.101516,0.993631,1,1,1,1,1,0.527856,0.832355,1,1,0.848073,0.21414,0.022298,0.009652,0.011829,0.039253,0.014385,0.004114,0.003337,0.004244,0.001882,0.002752,0.001565,0.002082,2
609,'2018/11/05 19:17:58:612',3,0.095702,0.976749,1,1,1,1,1,0.512429,0.838164,1,1,0.833968,0.19702,0.01917,0.009894,0.012809,0.04291,0.013607,0.004164,0.001879,0.005428,0.00218,0.002338,0.001565,0.002337,2
610,'2018/11/05 19:17:58:624',3,0.068946,0.936661,1,1,1,1,1,0.48246,0.841564,1,1,0.796035,0.184917,0.019009,0.01064,0.01441,0.042258,0.011367,0.003893,0.001783,0.004385,0.001723,0.00214,0.002125,0.002277,2
611,'2018/11/05 19:17:58:635',3,0.131,0.921145,1,1,1,1,1,0.462352,0.886671,1,1,0.844831,0.195846,0.025718,0.010262,0.013504,0.046213,0.011648,0.003931,0.001571,0.00422,0.001786,0.002095,0.002898,0.002042,2
612,'2018/11/05 19:17:58:647',3,0.067138,0.83293,1,1,1,1,1,0.477617,0.906529,1,1,0.829952,0.196857,0.024821,0.012383,0.012872,0.046463,0.012779,0.004273,0.001699,0.004392,0.002333,0.002534,0.002175,0.001146,2
613,'2018/11/05 19:17:58:659',3,0.101029,0.898473,1,1,1,1,1,0.488744,0.924523,1,1,0.830542,0.197974,0.026743,0.017186,0.011943,0.051149,0.01497,0.004216,0.002233,0.004172,0.001891,0.002302,0.001735,0.001486,2
614,'2018/11/05 19:17:58:670',3,0.091283,0.907146,1,1,1,1,1,0.466588,0.908672,1,1,0.816391,0.203,0.023793,0.015016,0.011487,0.052221,0.014275,0.003645,0.001659,0.004133,0.001699,0.002191,0.001659,0.001624,2
615,'2018/11/05 19:17:58:682',3,0.064017,0.856618,1,1,1,1,1,0.561288,0.842295,1,1,0.803297,0.169525,0.025003,0.016118,0.010845,0.047623,0.012335,0.004255,0.001207,0.004268,0.001875,0.002182,0.001903,0.001353,2
616,'2018/11/05 19:17:58:693',3,0.119113,0.937128,1,1,1,1,1,0.537799,0.85252,1,1,0.79402,0.170279,0.021394,0.012597,0.011266,0.047102,0.012188,0.003495,0.001494,0.004938,0.001708,0.001889,0.001807,0.001011,2
617,'2018/11/05 19:17:58:705',3,0.116292,0.958193,1,1,1,1,1,0.580384,0.835376,1,1,0.759677,0.154594,0.019388,0.011911,0.011287,0.037055,0.010339,0.003526,0.0014,0.005116,0.001657,0.002069,0.001652,0.000792,2
618,'2018/11/05 19:17:58:716',3,0.071512,0.817953,1,1,1,1,1,0.606163,0.86246,1,1,0.714091,0.164354,0.019766,0.013216,0.011231,0.035349,0.01048,0.003195,0.001261,0.003921,0.00155,0.001794,0.001793,0.000706,2
619,'2018/11/05 19:17:58:728',3,0.084099,0.803827,1,1,1,1,1,0.543734,0.905689,1,1,0.691296,0.166928,0.021916,0.014671,0.010681,0.038255,0.010386,0.003303,0.000921,0.003115,0.001379,0.001827,0.001879,0.000782,2
620,'2018/11/05 19:17:58:740',3,0.067172,0.774568,1,1,1,1,1,0.5125,0.97063,1,1,0.714491,0.205471,0.020036,0.014296,0.01065,0.04161,0.010834,0.003867,0.001116,0.003142,0.001308,0.002371,0.00155,0.001342,2
